"category","effect_primary","effect_categories","id","name","details","effect_sources","attribute_effects","passive_ids","passive_triggers","duration","duration_label","type","estimate","estimate_label","group","control_type","flags","immune_abilities","has_anti_need","has_fake_need","buff_tag","icon"
"passive","attack","attack","142803","Tướng quân Vô Danh-Hiệp cảnh thiên phú3","Trong trận chiến với Tướng quân Vô Danh, sát thương trong thời gian đấu tay đôi được tăng.","passive:event:adj_dmg","","1428031","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143002","Sư tử Hỏa - Hiệp cảnh thiên phú2","Trong trận chiến với Sư Tử Lửa, sát thương từ vụ nổ Trấn Quan Vụn được giảm.","passive:event:adj_dmg","","1430021","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143003","Sư tử Hỏa - Hiệp cảnh thiên phú3","Sát thương gây ra cho Trấn Quan Vụn được tăng.","passive:event:adj_dmg","","1430031","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143102","Ngũ Tàn - Hiệp cảnh thiên phú2","Trong trận chiến với Ngũ Tàn, sát thương từ Sát ý dâng trào được giảm.","passive:event:adj_dmg","","1431021","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143103","Ngũ Tàn - Hiệp cảnh thiên phú3","Trong trận chiến với Ngũ Tàn, sát thương gây ra bởi Ý định sát hại của kẻ thù trong trạng thái Phá phòng và Ngũ Tàn được tăng.","passive:event:adj_dmg","","1431031; 1431032","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143602","Phùng Như Chi-Hiệp cảnh thiên phú2","Trong Chiến đấu với Phùng Như Chi, Giải thế gây sát thương cao hơn lên Hộ thuẫn của Phùng Như Chi.","passive:event:adj_dmg","","1436021","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143603","Phùng Như Chi-Hiệp cảnh thiên phú3","Trong Chiến đấu với Phùng Như Chi, sát thương nhận từ Đường Xích Long giảm.","passive:event:adj_dmg","","1436031","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143702","Người múa ngựa-Hiệp cảnh thiên phú2","Trong Chiến đấu với Người múa ngựa, sát thương gây lên Vũ Mã trong giai đoạn Cuồng bạo được tăng.","passive:event:adj_dmg","","1437021","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143703","Người múa ngựa-Hiệp cảnh thiên phú3","Trong Chiến đấu với Người múa ngựa, sát thương nhận từ Bước chân giảm.","passive:event:adj_dmg","","1437031","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143802","Thuyền cây-Hiệp cảnh thiên phú2","Sát thương nhận từ lực sĩ Tây Tạng giảm.","passive:event:adj_dmg","","1438021","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143803","Thuyền cây-Hiệp cảnh thiên phú3","Sát thương từ Độc tố giảm.","passive:event:adj_dmg","","1438031","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143902","Đoàn xiếc-Hiệp cảnh thiên phú2","Trong Chiến đấu với Đoàn xiếc, sát thương gây lên Tẩu thuốc và Hoa bóng được tăng.","passive:event:adj_dmg","","1439021","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","143903","Đoàn xiếc-Hiệp cảnh thiên phú3","Trong Chiến đấu với Đoàn xiếc, sát thương gây lên Chu Cát Ha được tăng.","passive:event:adj_dmg","","1439031","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","144002","Con rết-Hiệp cảnh thiên phú2","Trong Chiến đấu với Ngô Tâm Ngô, sát thương gây lên Ngô Tâm Ngô trong trạng thái bị tê liệt tăng 10%.","passive:event:adj_dmg","","1440021","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","144003","Rết - Thiên phú Hiệp cảnh3","Trong Chiến đấu với Ngô Tâm Ngô, sát thương nhận từ Rò rỉ độc tố giảm 10%.","passive:event:adj_dmg","","1440031","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","144102","Vũ cơ - Thiên phú Hiệp cảnh2","Trong Chiến đấu với Chỉ Hy · Thoa Hy, sát thương gây lên Con rối múa tăng 5%.","passive:event:adj_dmg","","1441021","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","144103","Vũ cơ - Thiên phú Hiệp cảnh3","Trong Chiến đấu với Chỉ Hy · Thoa Hy, sát thương nhận từ Con rối múa giảm 10%.","passive:event:adj_dmg","","1441031","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","144202","Trịnh Ngạc - Thiên phú Hiệp cảnh2","Trong trận chiến với Trịnh Ngạc, sát thương gây ra cho Mộng Quỷ tăng 10%","passive:event:adj_dmg","","1442021","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","144203","Trịnh Ngạc - Thiên phú Hiệp cảnh3","Trong trận chiến với Trịnh Ngạc, sát thương gây ra cho hộ thuẫn của Trịnh Ngạc khi Hàn khí bùng phát tăng 5%","passive:event:adj_dmg","","1442031","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","144302","Ma cầm - Thiên phú Hiệp cảnh2","Trong trận chiến với Nghe Mai Điểm Tuyết, sát thương nhận từ Nghệ Nhân Đàn giảm 10%","passive:event:adj_dmg","","1443021","adjust_pre_damage","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","144303","Ma cầm - Thiên phú Hiệp cảnh3","Trong trận chiến với Nghe Mai Điểm Tuyết, sát thương gây ra cho Nghe Mai Điểm Tuyết khi ở trạng thái giảm sát thương tăng 10%","passive:event:adj_dmg","","1443031","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_zengxiao.png"
"passive","attack","attack","200100","Dễ tổn thương","Sát thương khí huyết và chân khí nhận được tăng 8%, nếu nguồn tấn công là võ học Đao Pháp Thán Phục hoặc Súng Bát Phương Phong Lôi thì tăng thêm 8%.","passive:event:adj_dmg","","2001001","adjust_params_in","16.0","16.0","1","2","debuff","","0","show=0","","1","1","","ss_buff_yihsang"
"passive","attack","attack","200140","Kinh hãi","Dễ dàng rơi vào trạng thái cứng đơ khi bị tấn công.","field:buff_impact_force_hit_type_comparison; passive:event:mod_impact_force_lv","","2001401","adjust_params_in","7.0","7.0","1","2","debuff","","","show=4","","","1","","buff_fight_hengdao_qiewei"
"passive","attack","attack","200153","Áo giáp sắt bảo vệ linh hồn","Sát thương khí huyết tăng 8%, một số chiêu thức đặc biệt có thể triệu hồi quân An Tây","passive:event:adj_dmg","","2001531","adjust_params_out","30.0","30.0","1","1","buff","200153","","show=0","","","1","","buff_fight_modao_anxijun"
"passive","attack","attack","200180","Kinh hãi","Dễ bị cứng đơ khi bị tấn công, và sát thương khí huyết gây ra cho mục tiêu thủ lĩnh bị trạng thái #YKinh hãi#E từ bản thân được tăng thêm, sau khi Bạch nhận sát tướng · Đâm đánh trúng mục tiêu có thể tăng hiệu quả và kéo dài thời gian duy trì.","field:buff_impact_force_hit_type_comparison; passive:event:mod_impact_force_lv","","2001401","adjust_params_in","7.0","7.0","1","2","debuff","","","show=4","","","1","","buff_fight_hengdao_qiewei"
"passive","attack","attack","310194","Giảm sát thương","Tất cả sát thương gây ra đều giảm mạnh!","passive:event:adj_dmg","","3101941","adjust_params_out","-1.0","infinite","2","2","debuff","","","show=2","","1","1","","buff_fight_gong_decline.png"
"passive","attack","attack","400114","Khai vật · Hỏa","","passive:event:ex_dmg","","4001141","adjust_calcpoint_hit_tg","30.0","30.0","1","1","buff","400114","","show=1","","1","1","",""
"passive","attack","attack","410021","Tăng cường ám sát","","passive:event:adj_dmg","","4100211","adjust_pre_damage","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","","1","",""
"passive","attack","attack","410038","Tăng sát thương Chuột Chuột 50%","Sát thương của Chuột Chuột tăng 50%","passive:event:adj_dmg","","4100381","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","","1","","xf_skill_bd_3_01"
"passive","attack","attack","420016","Hình phạt sợ chiến","Trong quá trình chiến đấu với thủ lĩnh, mỗi lần có đồng đội rời khỏi chiến đấu do sợ chiến, sát thương của thủ lĩnh sẽ được tăng thêm!","passive:event:adj_dmg","","4200161","adjust_params_out","-1.0","infinite","1","1","buff","","0","show=2","","","1","","buff_fight_xiji"
"passive","attack","attack","420030","AI Phó Bản Tăng sát thương1","","passive:event:adj_dmg","","4200301","adjust_params_in","-1.0","infinite","2","1","buff","","","show=1","","","1","",""
"passive","attack","attack","420031","AI Phó Bản Tăng sát thương2","","passive:event:adj_dmg","","4200311","adjust_params_in","-1.0","infinite","2","1","buff","","","show=1","","","1","",""
"passive","attack","attack","420111","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4201112","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420121","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4201112","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420131","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4201112","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420141","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4201112","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420151","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4201112","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420161","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4201112","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420171","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4201112","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420181","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420191","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420241","Giảm sát thương","","passive:event:adj_dmg","","4202411; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420251","Giảm sát thương","","passive:event:adj_dmg","","4202411; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420261","Giảm sát thương","","passive:event:adj_dmg","","4202411; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420271","Giảm sát thương","","passive:event:adj_dmg","","4202411; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420281","Giảm sát thương","","passive:event:adj_dmg","","4202411; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420291","Giảm sát thương","","passive:event:adj_dmg","","4202411; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420301","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420311","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420321","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420331","Giảm sát thương","","field:Judgecalcpoint_Invincible; passive:event:adj_dmg","","4201111; 4202412","adjust_params_in","-1.0","infinite","1","1","buff","","0","show=1; client_display=1","","1","1","",""
"passive","attack","attack","420332","Thế đánh","","passive:event:adj_dmg","","4203321","adjust_params_out","-1.0","infinite","2","1","buff","","","show=1","","1","1","",""
